"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","19","594210","0.0-6.0-9.0","29765","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more round of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","20","599680","0.0-6.0-10.0","5468","","[{""page_index"":0,""viewing_time"":5468}]","","","","","","",""
"","","","","","instructions","21","604556","0.0-6.0-0.1","4874","","[{""page_index"":0,""viewing_time"":4874}]","","","","","","",""
"","","","","","instructions","22","626337","0.0-6.0-1.1","21781","","[{""page_index"":0,""viewing_time"":6997},{""page_index"":1,""viewing_time"":4136},{""page_index"":2,""viewing_time"":3635},{""page_index"":3,""viewing_time"":3594},{""page_index"":4,""viewing_time"":3419}]","","","","","","",""
"","","","","","survey-text","23","657534","0.0-6.0-2.1","31189","{""Q0"":""5""}","","","","","","","",""
"","","","","","instructions","24","662249","0.0-6.0-3.1","4715","","[{""page_index"":0,""viewing_time"":4715}]","","","","","","",""
"","","","","","KiN_response","25","684200","0.0-6.0-4.1","","alot","","food","big","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","26","732815","0.0-6.0-5.1","48617","","[{""page_index"":0,""viewing_time"":3971},{""page_index"":1,""viewing_time"":2885},{""page_index"":2,""viewing_time"":4995},{""page_index"":3,""viewing_time"":25691},{""page_index"":4,""viewing_time"":11074}]","","","","","","",""
"","","","","","KiN_response","27","749640","0.0-6.0-6.1","","Can I have ten more candies?","","food","big","failed","[""Can I have ten more candies?"",""If I brush my teeth, can I have ten more candies?""]","left","",""
"","","","","","html-button-response","28","762990","0.0-6.0-7.1","13348","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","29","764549","0.0-6.0-8.1","1557","","[{""page_index"":0,""viewing_time"":1557}]","","","","","","",""
"","","","","","html-button-response","30","775789","0.0-6.0-9.1","11239","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","31","782835","0.0-6.0-10.1","7045","","[{""page_index"":0,""viewing_time"":7045}]","","","","","","",""
"","","","","","instructions","32","814587","0.0-6.0-0.2","31753","","[{""page_index"":0,""viewing_time"":31753}]","","","","","","",""
"","","","","","instructions","33","830813","0.0-6.0-1.2","16225","","[{""page_index"":0,""viewing_time"":7263},{""page_index"":1,""viewing_time"":6209},{""page_index"":2,""viewing_time"":2753}]","","","","","","",""
"","","","","","survey-text","34","836687","0.0-6.0-2.2","5865","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","35","842202","0.0-6.0-3.2","5515","","[{""page_index"":0,""viewing_time"":5514}]","","","","","","",""
"","","","","","KiN_response","36","850881","0.0-6.0-4.2","","alittle","","toy","small","none","[""alot"",""alittle""]","right","",""
"","","","","","instructions","37","858384","0.0-6.0-5.2","7502","","[{""page_index"":0,""viewing_time"":4399},{""page_index"":1,""viewing_time"":3103}]","","","","","","",""
"","","","","","KiN_response","38","872951","0.0-6.0-6.2","","If I share my toys, can I get one more toy?","","toy","small","none","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","left","",""
"","","","","","html-button-response","39","883526","0.0-6.0-7.2","10573","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","40","884744","0.0-6.0-8.2","1218","","[{""page_index"":0,""viewing_time"":1217}]","","","","","","",""
"","","","","","html-button-response","41","888575","0.0-6.0-9.2","3829","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","42","913572","0.0-6.0-10.2","24998","","[{""page_index"":0,""viewing_time"":24998}]","","","","","","",""
"","","","","","instructions","43","918862","0.0-6.0-0.3","5289","","[{""page_index"":0,""viewing_time"":5289}]","","","","","","",""
"","","","","","instructions","44","943701","0.0-6.0-1.3","24839","","[{""page_index"":0,""viewing_time"":9688},{""page_index"":1,""viewing_time"":10390},{""page_index"":2,""viewing_time"":4761}]","","","","","","",""
"","","","","","survey-text","45","951271","0.0-6.0-2.3","7560","{""Q0"":""9""}","","","","","","","",""
"","","","","","instructions","46","960211","0.0-6.0-3.3","8939","","[{""page_index"":0,""viewing_time"":8939}]","","","","","","",""
"","","","","","KiN_response","47","983737","0.0-6.0-4.3","","alittle","","bedtime","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","48","1006894","0.0-6.0-5.3","23159","","[{""page_index"":0,""viewing_time"":2781},{""page_index"":1,""viewing_time"":3369},{""page_index"":2,""viewing_time"":7713},{""page_index"":3,""viewing_time"":3844},{""page_index"":4,""viewing_time"":5451}]","","","","","","",""
"","","","","","KiN_response","49","1026058","0.0-6.0-6.3","","Can I stay up for 10 more minutes after bedtime?","","bedtime","small","failed","[""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?"",""Can I stay up for 10 more minutes after bedtime?""]","right","",""
"","","","","","html-button-response","50","1039931","0.0-6.0-7.3","13850","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","51","1041857","0.0-6.0-8.3","1922","","[{""page_index"":0,""viewing_time"":1922}]","","","","","","",""
"","","","","","html-button-response","52","1050094","0.0-6.0-9.3","8228","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","53","1068436","0.0-6.0-10.3","18336","","[{""page_index"":0,""viewing_time"":18335}]","","","","","","",""
